Ticker,Name,Sector,Price,Dividend Yield,1-Year Dividend Growth,5-Year Dividend Growth (Annualized),Dividends Per Share (TTM),Market Cap ($M),Forward P/E Ratio,Payout Ratio,Beta
SAVE,Spirit Airlines Inc,Industrials,25.01,0,,,0,2711.130269,N/A,0,1.656373429
SBAC,SBA Communications Corp,Real Estate,352.7,0.006577828,,,2.199143595,38639.50252,143.4956439,0.916309831,0.488982533
SBCF,Seacoast Banking Corp. Of Florida,Financial Services,31.61,0.008207676,,,0.259444629,1747.853455,14.92565118,0.12295954,1.204576698
SBFG,SB Financial Group Inc,Financial Services,18,0.023677812,0.1,0.11095346,0.426200619,126.623628,0,N/A,
SBGI,"Sinclair Broadcast Group, Inc.",Communication Services,29.29,0.02706221,0,0.021295688,0.792652143,1514.725379,N/A,N/A,0.858097855
SBH,Sally Beauty Holdings Inc,Consumer Cyclical,16.91,0,,,0,1911.395132,7.901690109,0,1.699388164
SBNY,Signature Bank,Financial Services,261.68,0.006405009,,,1.676062854,7709.35448,15.38409475,0.177173663,1.24556307
SBOW,SilverBow Resources Inc,Energy,22.06,0,,,0,281.488049,0,N/A,0.610196487
SBRA,Sabra Healthcare REIT Inc,Real Estate,15.79,0.075997467,0,-0.065080124,1.168963892,3486.812602,N/A,N/A,1.231207807
SBSI,Southside Bancshares Inc,Financial Services,36.61,0.036055722,0.03125,0.033406483,1.283583798,1195.457668,10.6685854,0.377524646,0.8208668
SBT,Sterling Bancorp Inc,Financial Services,5.21,0,,,0,262.975693,0,N/A,0.94731939
SBUX,Starbucks Corp.,Consumer Cyclical,113.41,0.015871616,0.097560976,0.124746113,1.789334803,133721.731,47.291601,0.74867565,0.972773773
SC,Santander Consumer USA Holdings Inc,Financial Services,41.41,0.015848541,,,0.656288075,12674.81756,4.508312154,0.071725473,0.992333502
SCHL,Scholastic Corp.,Communication Services,34.25,0.017518248,0,0,0.595665981,1121.347603,N/A,N/A,0.968375668
SCHN,"Schnitzer Steel Industries, Inc.",Basic Materials,40.99,0.018177876,0,0,0.745111125,1119.993954,8.868499664,0.168577178,1.495866685
SCHW,Charles Schwab Corp.,Financial Services,70.43,0.010182968,0,0.20791088,0.717186421,132343.5999,31.73707431,0.298827676,1.067254858
SCI,Service Corp. International,Consumer Cyclical,61.77,0.013844297,0.210526316,0.120874262,0.855162222,10351.32432,14.4765263,0.208068667,0.713096607
SCL,Stepan Co.,Basic Materials,111.53,0.010938761,,,0.912721587,2505.617477,16.99795449,0.144417973,0.81080427
SCON,Superconductor Technologies Inc.,Technology,2.65,0,,,0,8.352217,0,N/A,
SCOR,Comscore Inc.,Communication Services,3.86,0,,,0,317.255569,N/A,0,1.886267832
SCPL,Sciplay Corp,Communication Services,19.5,0,,,0,476.65997,0,N/A,1.333342015
SCS,"Steelcase, Inc.",Industrials,13.64,0.032258635,0.45,0.038573773,0.440007782,1228.288206,34.69740695,1.433717115,1.309049126
SCSC,"Scansource, Inc.",Technology,34.25,0,,,0,873.356676,80.90381438,0,1.448514257
SCVL,"Shoe Carnival, Inc.",Consumer Cyclical,33.73,0.006800697,0.555555556,0.148698355,0.229387498,952.482918,8.69252036,0.037542962,1.418585008
SCWX,SecureWorks Corp,Technology,25.98,0,,,0,398.772242,N/A,0,0.940953256
SCX,L.S. Starrett Co.,Industrials,12.22,0,,,0,79.238085,0,N/A,0.960904913
SCYX,Scynexis Inc,Healthcare,6.07,0,,,0,140.932708,0,N/A,1.039503291
SD,Sandridge Energy Inc,Energy,11.43,0,,,0,418.209698,0,N/A,1.190939598
SDPI,Superior Drilling Products Inc,Energy,0.7831,0,,,0,20.17449,0,N/A,1.659566183
SEAC,Seachange International Inc.,Technology,1.07,0,,,0,52.473071,N/A,0,0.640797882
SEAS,SeaWorld Entertainment Inc,Consumer Cyclical,55.04,0,,,0,4358.006711,N/A,0,1.369826401
SEB,Seaboard Corp.,Industrials,4078.99,0.002204479,,,8.992048177,4734.805933,6.173149848,0.013608233,-0.010616141
SEDG,Solaredge Technologies Inc,Technology,281.45,0,,,0,14711.46918,107.7179345,0,1.619022499
SEE,Sealed Air Corp.,Consumer Cyclical,56.27,0.012735436,0.25,0.045639553,0.716622984,8434.469263,17.06691474,0.22535314,0.634746777
SEEL,Seelos Therapeutics Inc,Healthcare,2,0,,,0,204.630416,0,N/A,1.636617445
SEIC,SEI Investments Co.,Financial Services,59.63,0.012409861,,,0.737808735,8412.399328,16.81719728,0.215104587,1.018598484
SELB,Selecta Biosciences Inc,Healthcare,4.45,0,,,0,512.102849,0,N/A,0.664816573
SELF,Global Self Storage Inc,Real Estate,5.27,0.04847801,0,-0.082549437,0.255479113,56.434391,0,N/A,0.348660287
SEM,Select Medical Holdings Corporation,Healthcare,35.02,0.007126253,,,0.249561368,4712.856388,11.11527976,0.076552567,1.381473132
SENEA,Seneca Foods Corp.,Consumer Defensive,47.7,0,,,0,423.325842,3.558735666,0,0.917830414
SENEB,Seneca Foods Corp.,Consumer Defensive,47.24,0,,,0,423.325842,0,N/A,
SENS,Senseonics Holdings Inc,Healthcare,3.81,0,,,0,1696.421523,0,N/A,1.719679427
SESN,Sesen Bio Inc.,Healthcare,0.9084,0,,,0,178.04878,0,N/A,1.313906738
SF,Stifel Financial Corp.,Financial Services,67.58,0.00831012,,,0.561597914,7081.561416,10.96325552,0.101738752,1.231257817
SFBC,Sound Financial Bancorp Inc,Financial Services,44.73,0.010937373,0.133333333,-0.031981215,0.489228697,117.084577,0,N/A,
SFBS,ServisFirst Bancshares Inc,Financial Services,74.17,0.002696508,0.142857143,0.201124434,0.200000003,4020.103301,20.5357722,0.055555556,
SFE,"Safeguard Scientifics, Inc.",Financial Services,8.56,0,,,0,178.080588,0,N/A,0.841768521
SFIX,Stitch Fix Inc,Consumer Cyclical,35.51,0,,,0,2550.090922,N/A,0,0.890603479
SFM,Sprouts Farmers Market Inc,Consumer Defensive,22.75,0,,,0,2597.849709,9.526401573,0,0.259513782
SFNC,Simmons First National Corp.,Financial Services,28.61,0.02459476,0.058823529,-0.055912489,0.70365607,3099.854304,11.86965096,0.293190029,1.156768363
SFST,Southern First Bancshares Inc,Financial Services,49.64,0,,,0,392.152575,0,N/A,0.931077235
SGA,"Saga Communications, Inc.",Communication Services,23.01,0.006953498,-0.466666667,-0.118139794,0.159999996,116.033724,22.14384037,0.179997746,
SGC,Superior Group of Companies Inc..,Consumer Cyclical,24.51,0.017833544,0.2,0.065208538,0.437100155,390.479741,0,N/A,1.320101704
SGEN,Seagen Inc,Healthcare,156.21,0,,,0,28419.98825,47.58346908,0,0.81496051
SGH,SMART Global Holdings Inc,Technology,48.78,0,,,0,1183.437629,72.94364084,0,1.589033422
SGMA,Sigmatron International Inc.,Technology,9.99,0,,,0,42.802235,0,N/A,0.881194148
SGMO,Sangamo Therapeutics Inc,Healthcare,9.55,0,,,0,1387.968789,N/A,0,1.287872311
SGMS,Scientific Games Corporation,Consumer Cyclical,76.52,0,,,0,7374.20623,N/A,0,1.961478003
SGRP,"Spar Group, Inc.",Industrials,1.49,0,,,0,31.786723,0,N/A,1.10570519
SGRY,Surgery Partners Inc,Healthcare,46.5,0,,,0,3835.25397,0,N/A,1.340722313
SHAK,Shake Shack Inc,Consumer Cyclical,83.97,0,,,0,3286.239508,N/A,0,0.992765093
SHBI,Shore Bancshares Inc.,Financial Services,17.58,0.027014176,0,0.191357898,0.474909208,206.617564,13.49912219,0.371022819,1.013048198
SHEN,Shenandoah Telecommunications Co.,Communication Services,30.36,0.007047499,,,0.21396206,1516.941984,8.020249575,0.056603719,0.877458027
SHO,Sunstone Hotel Investors Inc,Real Estate,11.94,0,,,0,2615.369325,N/A,0,1.374487369
SHOO,Steven Madden Ltd.,Consumer Cyclical,39.68,0.01129883,,,0.448337572,3251.626922,44.1263543,0.488385155,1.046509185
SHSP,SharpSpring Inc,Technology,17.1,0,,,0,0,0,N/A,
SHW,Sherwin-Williams Co.,Basic Materials,293.74,0.007489617,-0.589552239,-0.081209109,2.090805533,77342.46196,35.62527036,0.392271207,0.602847966
SIBN,SI-BONE Inc,Healthcare,23.86,0,,,0,793.846537,0,N/A,1.402969641
SIEB,Siebert Financial Corp.,Financial Services,3.55,0,,,0,111.055942,0,N/A,-0.321792075
SIEN,Sientra Inc,Healthcare,5.94,0,,,0,344.502216,0,N/A,1.894408614
SIF,SIFCO Industries Inc.,Industrials,8.69,0,,,0,52.045531,0,N/A,
SIG,Signet Jewelers Ltd,Consumer Cyclical,81.74,0.002202104,,,0.180000007,4336.841988,7.320800115,0.017357763,1.256969588
SIGA,SIGA Technologies Inc,Healthcare,6.77,0,,,0,508.269022,11.62914672,0,0.666534064
SIGI,Selective Insurance Group Inc.,Financial Services,77.38,0.012860514,0.086956522,0.093362074,0.995146605,4651.120285,10.9868291,0.141960999,1.099036289
SILK,Silk Road Medical Inc,Healthcare,58.23,0,,,0,2019.637383,0,N/A,0.689127998
SINT,SINTX Technologies Inc,Healthcare,1.34,0,,,0,33.102119,0,N/A,1.262079626
SIRI,Sirius XM Holdings Inc,Communication Services,6.08,0.009598314,0.1,0.079230345,0.058357749,24626.64981,97.3385368,0.987440755,0.83523968
SITC,SITE Centers Corp,Real Estate,15.74,0.017685561,,,0.278370734,3321.773551,165.6084131,2.775381201,1.454979189
SITE,SiteOne Landscape Supply Inc,Industrials,199.6,0,,,0,8891.902356,46.65216346,0,1.195409674
SIVB,SVB Financial Group,Financial Services,610.41,0,,,0,34449.40641,18.47897272,0,1.387949952
SIX,Six Flags Entertainment Corp,Consumer Cyclical,42.92,0,,,0,3685.661391,N/A,0,1.663143624
SJI,South Jersey Industries Inc.,Utilities,22.75,0.053186813,0.025423729,0.021108225,1.189218091,2558.171502,28.28208887,1.362532185,0.519993897
SJM,J.M. Smucker Co.,Consumer Defensive,123,0.032195122,0.1,0.057096868,3.650817824,13328.09808,16.86887493,0.511319023,0.190357578
SJW,SJW Group,Utilities,65.61,0.020728547,0.0625,0.093462594,1.330142645,1954.514486,31.13870899,0.61580678,0.796413777
SKT,"Tanger Factory Outlet Centers, Inc.",Real Estate,17.5,0.040571429,,,0.527229382,1819.252085,93.83876231,2.60488825,0.867830297
SKX,"Skechers U S A, Inc.",Consumer Cyclical,45.22,0,,,0,6099.888456,17.25559815,0,1.293624687
SKY,Skyline Champion Corp,Consumer Cyclical,62.9,0,,,0,3570.041529,30.81606844,0,1.337160127
SKYW,Skywest Inc.,Industrials,46.66,0,,,0,2350.721048,27.62109661,0,1.629751891
SLAB,Silicon Laboratories Inc,Technology,144.17,0,,,0,6453.638423,141.6794016,0,1.682463575
SLB,Schlumberger Ltd.,Energy,28.31,0.017661604,0,-0.242141717,0.498342488,39589.63846,38.73741532,0.685666604,1.39023929
SLCA,U.S. Silica Holdings Inc,Energy,8.02,0,,,0,599.526422,N/A,0,1.471300332
SLCT,Select Bancorp Inc,Financial Services,16.42,0,,,0,282.908456,0,N/A,0.900402665
SLDB,Solid Biosciences Inc,Healthcare,2.8,0,,,0,308.828778,0,N/A,1.266720248
SLG,SL Green Realty Corp.,Real Estate,68.36,0.053247513,0,-0.192791311,3.549120111,4741.037252,16.91155924,0.94643203,1.22231774
SLGN,Silgan Holdings Inc.,Consumer Cyclical,39.46,0.014191586,0.166666667,-0.038086936,0.537444159,4356.704139,12.78724575,0.175635346,0.63900178
SLM,SLM Corp.,Financial Services,18.1,0.006613621,,,0.119706537,5535.110736,4.014001031,0.03133679,1.026844371
SLNG,Stabilis Solutions Inc,Energy,6.43,0,,,0,112.511561,0,N/A,
SLNO,Soleno Therapeutics Inc,Healthcare,0.95,0,,,0,75.771264,0,N/A,1.691465628
SLP,Simulations Plus Inc.,Healthcare,43.7,0.005483222,0,0.037137289,0.239616791,879.807992,0,N/A,0.953639033
SLRX,Salarius Pharmaceuticals Inc,Healthcare,1.1,0,,,0,49.256673,0,N/A,1.805800316
SLS,SELLAS Life Sciences Group Inc,Healthcare,10.53,0,,,0,167.152599,N/A,0,0.668301904
SM,SM Energy Co,Energy,22.38,0.000893374,,,0.01999371,2712.922892,N/A,N/A,2.092701913
SMAR,Smartsheet Inc,Technology,74.25,0,,,0,9353.049008,N/A,0,1.179113512
SMBC,"Southern Missouri Bancorp, Inc.",Financial Services,42.12,0.015814281,0.333333333,0.148698355,0.6660975,374.639204,0,N/A,0.759455247
SMBK,SmartFinancial Inc,Financial Services,25.27,0.009068439,,,0.22915945,381.823029,0,N/A,0.726447131
SMED,Sharps Compliance Corp.,Industrials,8.69,0,,,0,149.845042,0,N/A,0.659786616
SMG,Scotts Miracle-Gro Company,Basic Materials,142.31,0.018551051,0.064516129,0.057096868,2.507074044,7941.077026,14.07742781,0.255563103,1.04234271
SMHI,SEACOR Marine Holdings Inc,Industrials,4.64,0,,,0,113.126703,0,N/A,1.584083299
SMIT,Schmitt Industries Inc,Technology,4.19,0,,,0,15.865443,0,N/A,0.518072269
SMMF,Summit Financial Group Inc,Financial Services,23.97,0.028480226,0.058823529,0.124746113,0.682671009,311.520352,0,N/A,0.947906117
SMP,"Standard Motor Products, Inc.",Consumer Cyclical,42.38,0.023401132,,,0.991739954,941.710299,10.95763721,0.263060996,0.572781426
SMPL,Simply Good Foods Co,Consumer Defensive,34.61,0,,,0,3314.946181,0,N/A,1.204616747
SMRT,SmartRent Inc,Consumer Cyclical,13.7,0,,,0,487.00075,0,N/A,
SMSI,"Smith Micro Software, Inc.",Technology,4.65,0,,,0,248.989216,N/A,0,0.998337403
SMTC,Semtech Corp.,Technology,77.65,0,,,0,5000.406939,55.20675387,0,1.8385334
SNA,"Snap-on, Inc.",Industrials,213.6,0.023033708,0.138888889,0.116167448,4.879645507,11528.10094,14.60732506,0.339808183,0.760837441
SNAP,Snap Inc,Communication Services,74.76,0,,,0,111391.4048,N/A,0,1.311958131
SNBR,Sleep Number Corp,Consumer Cyclical,95.18,0,,,0,2248.34196,11.15453709,0,0.909275896
SNCR,Synchronoss Technologies Inc,Technology,2.43,0,,,0,214.115858,N/A,0,0.968643534
SND,Smart Sand Inc,Energy,2.22,0,,,0,96.116751,0,N/A,1.148641889
SNDR,Schneider National Inc,Industrials,22.38,0.012233391,,,0.273783283,2117.700585,7.490981905,0.172190744,0.72664371
SNDX,Syndax Pharmaceuticals Inc,Healthcare,19.8,0,,,0,962.826698,N/A,0,1.021185117
SNFCA,Security National Financial Corp.,Financial Services,8.97,0,,,0,157.718335,0,N/A,0.64028266
SNOA,Sonoma Pharmaceuticals Inc.,Healthcare,5.35,0,,,0,11.194297,0,N/A,0.677688263
SNPS,"Synopsys, Inc.",Technology,325.54,0,,,0,49645.74654,65.8847582,0,1.393219171
SNR,New Senior Investment Group Inc,Real Estate,8.92,0.021650824,,,0.193125346,749.843583,N/A,N/A,1.241611725
SNSS,Sunesis Pharmaceuticals Inc,Healthcare,13.5,0,,,0,244.2555,0,N/A,0.918204553
SNV,Synovus Financial Corp.,Financial Services,40.27,0.040598734,0,0.224239925,1.634911032,5897.361171,10.13097337,0.418135814,1.417753752
SNX,TD Synnex,Technology,115.29,0.005195459,,,0.598984458,5987.534846,11.36596749,0.058551755,
SO,Southern Company,Utilities,64.14,0.040848145,0.03125,0.033406483,2.561244075,67913.08771,21.5871226,0.86821833,0.538461705
SOHO,Sotherly Hotels Inc,Real Estate,2.76,0,,,0,46.141564,0,N/A,1.937180787
SOI,Solaris Oilfield Infrastructure Inc,Energy,7.39,0.042075664,,,0.310939156,235.467563,N/A,N/A,1.07646966
SOLY,Soliton Inc,Healthcare,20.94,0,,,0,452.231631,0,N/A,0.889464126
SON,Sonoco Products Co.,Consumer Cyclical,60.19,0.0299053,0.046511628,0.039925333,1.761727864,5918.17531,N/A,N/A,0.772407392
SONA,Southern National Bancorp of Virginia Inc.,Financial Services,15.09,0.026149308,,,0.394593064,368.777644,0,N/A,1.3263868
SONO,Sonos Inc,Technology,37.28,0,,,0,4688.75302,25.24241326,0,1.702790266
SP,SP Plus Corp,Industrials,31.69,0,,,0,735.805166,N/A,0,1.192614711
SPB,Spectrum Brands Holdings Inc.,Consumer Defensive,93.62,0.01781085,,,1.6674518,3990.905354,21.58412847,0.388683403,0.938346339
SPG,"Simon Property Group, Inc.",Real Estate,131.27,0.045707321,0.153846154,-0.018881504,6.651763824,43136.78737,29.13612282,1.436666053,1.437486015
SPGI,S&P Global Inc,Financial Services,446.42,0.006899332,0.149253731,0.164226941,2.97164905,107587.22,43.71687119,0.291910516,0.765205113
SPKE,Spark Energy Inc,Utilities,11.37,0.06216202,0,-0.129449437,0.706782162,177.058052,0,N/A,0.877486929
SPLK,Splunk Inc,Technology,151.78,0,,,0,24519.42183,N/A,0,1.131154765
SPNE,SeaSpine Holdings Corp,Healthcare,15.91,0,,,0,579.098385,0,N/A,1.291189599
SPOK,Spok Holdings Inc,Communication Services,10.05,0.048753542,0,-0.129449437,0.489973098,195.646365,N/A,N/A,0.615846307
SPPI,"Spectrum Pharmaceuticals, Inc.",Healthcare,2.43,0,,,0,398.694821,0,N/A,1.33085879
SPR,Spirit Aerosystems Holdings Inc,Industrials,39.24,0.001019021,0,-0.369042656,0.0399864,4137.062919,N/A,N/A,1.919204477
SPRO,Spero Therapeutics Inc,Healthcare,19.15,0,,,0,615.61212,0,N/A,1.411329885
SPRT,Support.com Inc,Technology,11.8,0,,,0,0,0,0,
SPSC,SPS Commerce Inc.,Technology,149.84,0,,,0,5369.013387,118.6260139,0,1.14675331
SPTN,SpartanNash Co,Consumer Defensive,20.66,0.038722168,0.038961039,0.059223841,0.781420357,742.484224,11.28858687,0.415649126,0.468786445
SPWH,Sportsman`s Warehouse Holdings Inc,Consumer Cyclical,17.65,0,,,0,774.345477,0,N/A,0.404730058
SPWR,Sunpower Corp,Technology,22.48,0,,,0,3885.78656,8.029762089,0,1.758948537
SPXC,SPX Corp.,Industrials,54.46,0,,,0,2467.981247,18.1870394,0,1.528104993
SQ,Square Inc,Technology,255.79,0,,,0,108710.75,189.555678,0,1.60603469
SQBG,Sequential Brands Group Inc.,Consumer Cyclical,6.24,0,,,0,0,0,N/A,
SR,Spire Inc.,Utilities,62.54,0.041573393,0.044176707,0.043640227,2.563583656,3232.324865,13.10224915,0.537438922,0.641934141
SRC,Spirit Realty Capital Inc,Real Estate,49.38,0.050627785,0,0.289936684,2.448138149,5881.345051,49.69660781,2.287979579,1.087520306
SRCE,1st Source Corp.,Financial Services,45.26,0.02739726,0.107142857,0.114853593,1.168504151,1131.780476,10.83831759,0.284307579,0.979201259
SRCL,Stericycle Inc.,Industrials,67.81,0,,,0,6222.291507,274.109758,0,0.884792401
SRDX,"Surmodics, Inc.",Healthcare,58.35,0,,,0,809.4312,512.2982278,0,0.753945929
SRE,Sempra Energy,Utilities,133.38,0.032988454,0.052631579,0.078174725,4.263864055,42592.01279,20.64566786,0.608254501,0.682518767
SREV,ServiceSource International Inc,Technology,1.34,0,,,0,131.153497,N/A,0,1.536330309
SRG,Seritage Growth Properties,Real Estate,15.56,0,,,0,665.360693,N/A,0,1.930915628
SRI,Stoneridge Inc.,Consumer Cyclical,20.34,0,,,0,552.506627,18.28160371,0,1.237749901
SRNE,Sorrento Therapeutics Inc,Healthcare,8.25,0,,,0,2459.321486,0,N/A,0.618832244
SRPT,Sarepta Therapeutics Inc,Healthcare,86.38,0,,,0,6896.981213,N/A,0,0.598231461
SRRK,Scholar Rock Holding Corp,Healthcare,40.5,0,,,0,1395.654179,0,N/A,-0.784962625
SRT,"Startek, Inc.",Industrials,5.08,0,,,0,207.260642,N/A,0,0.778903025
SRTS,Sensus Healthcare Inc,Healthcare,3.51,0,,,0,58.334863,0,N/A,0.908702287
SSB,SouthState Corporation,Financial Services,64.72,0.029088335,0.042553191,0.088953212,1.882597023,4599.957626,10.76350862,0.314815556,1.139075791
SSBI,Summit St. Bank,Financial Services,16.75,0.021337246,0,0,0.357398871,80.66599,0,N/A,
SSD,"Simpson Manufacturing Co., Inc.",Industrials,106.72,0.008778573,0.086956522,0.067907166,0.936849332,4635.879982,21.11392973,0.186252352,1.078740319
SSKN,STRATA Skin Sciences Inc,Healthcare,1.81,0,,,0,61.571878,N/A,0,0.768292244
SSNC,SS&C Technologies Holdings Inc,Technology,70.35,0.008785409,0.142857143,0.206835267,0.618053502,17957.32671,24.89923283,0.229759666,1.030230957
SSP,E.W. Scripps Co.,Communication Services,17.68,0.002828054,,,0.050000001,1247.051569,4.297554833,0.014164306,1.211260119
SSTI,ShotSpotter Inc,Technology,37.99,0,,,0,443.653412,2535.162356,0,0.922645827
SSTK,Shutterstock Inc,Communication Services,119.31,0.006685591,,,0.797657807,4369.470205,40.67309763,0.275054416,1.125627068
ST,Sensata Technologies Holding Plc,Technology,56.26,0,,,0,8910.131592,24.40831019,0,1.18944471
STAA,Staar Surgical Co.,Healthcare,143.37,0,,,0,6795.118355,327.0342841,0,1.089681872
STAG,STAG Industrial Inc,Real Estate,41.82,0.034672406,0,0.001384494,1.421447683,6776.44915,39.72057437,1.292225166,0.820691674
STAR,iStar Inc,Real Estate,26.46,0.017614102,,,0.466069128,1896.9387,N/A,N/A,0.991179181
STAY,Extended Stay America Inc,Consumer Cyclical,20.46,0,174,0.528142136,0.110000003,0,0,0.949913671,
STBA,"S & T Bancorp, Inc.",Financial Services,28.26,0.029456531,,,0.832441574,1111.875231,11.0273357,0.322651773,1.14915199
STC,Stewart Information Services Corp.,Financial Services,60.45,0.021166487,0.1,0.019244876,1.279514161,1625.160287,6.141092468,0.128465277,0.972256124
STCN,Steel Connect Inc,Industrials,1.99,0,,,0,125.561824,N/A,0,1.219000341
STE,Steris Plc,Healthcare,215.09,0.007555312,0.075,0.089587431,1.625072034,21457.15062,74.65875659,0.493942868,0.768069556
STFC,State Auto Financial Corp.,Financial Services,51.07,0.007790272,0,0,0.397849184,2258.494043,23.14030782,0.182499626,1.022660371
STIM,Neuronetics Inc,Healthcare,6.44,0,,,0,169.490148,0,N/A,1.378252209
STKS,ONE Group Hospitality Inc,Consumer Cyclical,10.37,0,,,0,330.448087,0,N/A,0.951673282
STL,Sterling Bancorp.,Financial Services,22.31,0.012491663,0,0,0.278689012,4299.025249,12.26673719,0.153125831,1.415056989
STLD,Steel Dynamics Inc.,Basic Materials,61.95,0.016787732,0.04,0.131798366,1.012324519,12644.85505,8.899913746,0.150868036,1.412017478
STMP,Stamps.com Inc.,Technology,328.7,0,,,0,6056.782333,50.92471861,0,1.416591254
STND,Standard AVB Financial Corp,Financial Services,33,0,0,0.149740733,0.884000003,0,0,N/A,
STOR,Store Capital Corp,Real Estate,34.12,0.045134818,0.028571429,0.044193296,1.417510601,9229.241598,40.86610313,1.656550895,1.098853253
STRA,Strategic Education Inc,Consumer Defensive,70.89,0.03346093,,,2.372045298,1744.788915,37.57891267,1.222703762,0.608847821
STRL,"Sterling Construction Company, Inc.",Industrials,22.78,0,,,0,655.252599,12.70066288,0,1.3494317
STRM,"Streamline Health Solutions, Inc",Healthcare,1.77,0,,,0,84.475486,0,N/A,1.118308172
STRS,Stratus Properties Inc.,Real Estate,31.26,0,,,0,257.498873,0,N/A,1.461807617
STRT,Strattec Security Corp.,Consumer Cyclical,37.97,0,,,0,149.595345,6.63923953,0,
STT,State Street Corp.,Financial Services,84.82,0.024289283,0,0.06474093,2.060216993,29135.93413,13.05373393,0.328060031,1.323322182
STWD,Starwood Property Trust Inc,Real Estate,24.79,0.077450585,0,0,1.864686756,7146.413678,14.89075055,1.109932593,1.230316403
STX,Seagate Technology Holdings Plc,Technology,83.74,0.032003821,,,0,19059.48033,14.50493176,0,
STXB,Spirit of Texas Bancshares Inc,Financial Services,23.36,0.019530967,,,0.456243395,401.071414,0,N/A,1.195144314
STZ,Constellation Brands Inc,Consumer Defensive,214.85,0.014149407,,,2.262391379,41160.96974,32.4664535,0.349134472,0.951289338
SUI,"Sun Communities, Inc.",Real Estate,194.07,0.01656985,0.050632911,0.050105534,3.215710773,22493.34295,100.620196,1.516844704,0.71163632
